,level_0,index,group,sum_gamerounds,retention_1,retention_7
989,1047,1047,B,3,False,False
990,1048,1048,A,281,True,True
991,1049,1049,B,19,True,False
992,1050,1050,A,20,False,False
993,1051,1051,A,240,False,True
994,1052,1052,A,2,False,False
995,1053,1053,B,69,True,True
996,1054,1054,A,33,False,False
997,1055,1055,A,15,False,False
998,1056,1056,B,14,True,False
999,1057,1057,A,45,True,False
1000,1058,1058,B,17,False,False
1001,1059,1059,B,275,True,True
1002,1060,1060,A,11,True,False
1003,1061,1061,A,317,True,False
1004,1062,1062,B,2,False,False
1005,1063,1063,B,1,False,False
1006,1064,1064,A,90,True,False
1007,1065,1065,A,15,True,False
1008,1066,1066,B,90,True,False
1009,1067,1067,B,14,False,False
1010,1068,1068,B,6,False,False
1011,1069,1069,A,190,True,False
1012,1070,1070,B,11,True,False
1013,1071,1071,A,142,True,True
1014,1072,1072,B,8,False,False
1015,1073,1073,A,50,False,False
1016,1074,1074,A,3,False,False
1017,1075,1075,B,6,False,False
1018,1076,1076,B,192,False,True
1019,1077,1077,A,8,False,False
1020,1079,1079,A,28,False,False
1021,1080,1080,B,343,False,True
1022,1081,1081,A,6,True,False
1023,1082,1082,A,10,False,True
1024,1083,1083,A,2,True,False
1025,1084,1084,A,3,False,False
1026,1085,1085,B,11,False,False
1027,1086,1086,A,191,True,True
1028,1087,1087,A,2,False,False
1029,1088,1088,B,3,False,False
1030,1089,1089,A,45,False,False
1031,1090,1090,B,8,True,True
1032,1091,1091,B,20,True,False
1033,1092,1092,A,16,False,False
1034,1093,1093,A,18,False,False
1035,1094,1094,B,52,False,False
1036,1095,1095,A,3,False,False
1037,1096,1096,A,1374,True,True
1038,1097,1097,A,2,False,False
1039,1098,1098,B,3,False,False
1040,1099,1099,A,4,False,False
1041,1100,1100,A,8,False,False
1042,1101,1101,B,19,False,False
1043,1102,1102,A,3,True,False
1044,1103,1103,A,4,False,False
1045,1104,1104,B,65,False,False
1046,1105,1105,A,1,False,False
1047,1106,1106,A,199,True,True
1048,1107,1107,A,24,True,False
1049,1108,1108,B,3,False,False
1050,1109,1109,B,74,True,False
1051,1110,1110,A,197,True,True
1052,1111,1111,A,40,False,False
1053,1112,1112,B,9,False,False
1054,1113,1113,B,29,False,False
1055,1114,1114,B,66,True,False
1056,1115,1115,B,48,True,False
1057,1116,1116,B,14,False,False
1058,1117,1117,B,15,False,False
1059,1118,1118,A,50,True,False
1060,1119,1119,A,2,False,False
1061,1120,1120,B,39,True,False
1062,1121,1121,A,16,False,False
1063,1122,1122,A,6,True,False
1064,1123,1123,B,124,False,True
1065,1125,1125,B,4,False,False
1066,1126,1126,A,93,True,True
1067,1127,1127,A,41,True,False
1068,1128,1128,A,2,False,False
1069,1129,1129,A,16,True,False
1070,1130,1130,A,8,False,False
1071,1131,1131,B,4,False,False
1072,1132,1132,A,38,True,False
1073,1133,1133,A,91,True,True
1074,1134,1134,A,19,False,False
1075,1135,1135,A,344,True,True
1076,1136,1136,B,73,False,False
1077,1137,1137,B,11,False,False
1078,1138,1138,A,2,True,False
1079,1139,1139,A,51,True,False
1080,1140,1140,A,1,False,False
1081,1141,1141,B,33,True,True
1082,1142,1142,B,142,True,False
1083,1143,1143,A,44,True,False
1084,1144,1144,B,44,True,False
1085,1145,1145,A,222,True,True
1086,1146,1146,A,11,False,False
1087,1147,1147,B,14,False,False
1088,1148,1148,B,6,False,False
1089,1149,1149,A,12,True,False
1090,1150,1150,B,15,True,False
1091,1151,1151,A,200,True,True
1092,1152,1152,B,6,True,False
1093,1153,1153,A,35,False,False
1094,1154,1154,A,3,False,False
1095,1155,1155,A,5,False,True
1096,1156,1156,A,13,False,False
1097,1157,1157,A,17,True,False
1098,1158,1158,A,3,False,False
1099,1159,1159,A,43,True,False
1100,1160,1160,B,4,True,False
1101,1161,1161,B,2,False,False
1102,1162,1162,B,64,False,False
1103,1163,1163,A,399,False,True
1104,1164,1164,A,60,True,False
1105,1165,1165,B,216,True,False
1106,1166,1166,B,42,True,False
1107,1167,1167,B,18,True,False
1108,1168,1168,B,15,False,False
1109,1169,1169,B,1,False,False
1110,1170,1170,A,14,False,False
1111,1171,1171,A,129,False,True
1112,1172,1172,B,2,False,False
1113,1173,1173,B,2,False,False
1114,1174,1174,A,26,False,False
1115,1175,1175,A,12,True,False
1116,1176,1176,B,13,False,False
1117,1177,1177,B,17,True,False
1118,1178,1178,B,13,True,False
1119,1179,1179,A,7,False,False
1120,1180,1180,A,23,True,False
1121,1181,1181,A,33,False,False
1122,1182,1182,A,38,False,False
1123,1183,1183,B,36,True,True
1124,1184,1184,B,55,True,False
1125,1185,1185,A,159,True,True
1126,1186,1186,A,11,False,False
1127,1187,1187,A,4,False,False
1128,1188,1188,A,2,False,False
1129,1189,1189,B,69,True,True
1130,1190,1190,A,74,True,False
1131,1191,1191,A,4,False,False
1132,1192,1192,A,4,False,False
1133,1193,1193,A,113,True,False
1134,1194,1194,A,1,False,False
1135,1195,1195,B,5,False,False
1136,1197,1197,B,36,True,False
1137,1198,1198,B,139,True,True
1138,1199,1199,B,79,True,False
1139,1200,1200,A,50,True,False
1140,1201,1201,B,11,False,False
1141,1202,1202,A,331,True,True
1142,1203,1203,A,12,False,False
1143,1204,1204,B,29,True,False
1144,1205,1205,B,26,False,False
1145,1206,1206,B,117,True,False
1146,1207,1207,B,7,True,False
1147,1208,1208,B,23,False,False
1148,1209,1209,B,26,False,False
1149,1210,1210,B,2,False,False
1150,1211,1211,B,40,True,False
1151,1212,1212,A,15,False,False
1152,1213,1213,B,32,True,False
1153,1214,1214,B,10,True,False
1154,1215,1215,A,432,True,True
1155,1216,1216,B,2,False,False
1156,1217,1217,A,8,True,False
1157,1218,1218,B,16,True,False
1158,1219,1219,B,148,True,True
1159,1220,1220,A,2,False,False
1160,1221,1221,A,2,False,False
1161,1222,1222,B,1,False,False
1162,1223,1223,A,4,False,False
1163,1224,1224,A,4,False,True
1164,1225,1225,A,149,True,True
1165,1226,1226,A,13,False,False
1166,1227,1227,B,5,False,False
1167,1228,1228,A,21,False,True
1168,1229,1229,A,80,False,True
1169,1230,1230,B,1,False,False
1170,1232,1232,A,12,False,False
1171,1233,1233,B,1,False,False
1172,1234,1234,A,9,False,False
1173,1235,1235,A,15,False,False
1174,1236,1236,A,13,False,False
1175,1237,1237,B,9,True,False
1176,1238,1238,A,12,True,False
1177,1239,1239,B,2,False,False
1178,1240,1240,A,7,False,False
1179,1241,1241,A,45,False,False
1180,1242,1242,A,18,False,False
1181,1243,1243,B,43,True,True
1182,1244,1244,B,284,True,True
1183,1245,1245,A,9,True,False
1184,1246,1246,B,5,False,False
1185,1247,1247,A,181,True,True
1186,1248,1248,B,21,True,False
1187,1249,1249,B,27,False,False
1188,1250,1250,A,39,True,False
1189,1251,1251,B,19,True,True
1190,1252,1252,B,32,True,False
1191,1253,1253,A,75,True,True
1192,1255,1255,A,10,False,False
1193,1256,1256,B,34,True,False
1194,1257,1257,A,4,True,False
1195,1258,1258,A,22,False,False
1196,1259,1259,B,16,True,False
1197,1260,1260,A,59,True,True
1198,1261,1261,A,231,True,True
1199,1262,1262,A,2,False,False
1200,1263,1263,B,681,False,True
1201,1264,1264,B,8,False,False
1202,1266,1266,B,3,False,False
1203,1267,1267,A,311,True,True
1204,1268,1268,B,6,False,False
1205,1269,1269,B,103,True,True
1206,1270,1270,A,80,False,True
1207,1271,1271,B,2,False,False
1208,1272,1272,A,70,True,True
1209,1273,1273,B,10,False,False
1210,1274,1274,B,3,False,False
1211,1275,1275,A,27,True,False
1212,1276,1276,B,2,False,False
1213,1277,1277,A,51,False,True
1214,1278,1278,A,81,True,False
1215,1279,1279,B,28,False,False
1216,1280,1280,B,13,False,False
1217,1281,1281,A,44,True,False
1218,1282,1282,B,10,False,False
1219,1283,1283,A,12,True,False
1220,1284,1284,B,124,False,True
1221,1285,1285,A,1,False,False
1222,1286,1286,A,23,False,False
1223,1287,1287,B,36,False,False
1224,1288,1288,A,6,False,False
1225,1289,1289,B,2,False,False
1226,1290,1290,B,3,True,False
1227,1291,1291,B,11,False,False
1228,1292,1292,B,66,True,True
1229,1293,1293,B,35,True,False
1230,1294,1294,B,9,True,False
1231,1295,1295,B,28,True,False
1232,1296,1296,A,29,True,False
1233,1297,1297,B,1,False,False
1234,1298,1298,A,3,False,False
1235,1299,1299,B,57,True,True
1236,1300,1300,B,24,False,False
1237,1301,1301,B,13,True,True
1238,1302,1302,B,4,True,False
1239,1303,1303,A,8,False,False
1240,1304,1304,A,1,False,False
1241,1305,1305,A,15,True,False
1242,1306,1306,A,10,False,False
1243,1307,1307,B,57,True,False
1244,1308,1308,B,4,False,False
1245,1309,1309,A,1,False,False
1246,1311,1311,A,52,True,False
1247,1312,1312,A,1,False,False
1248,1313,1313,A,18,True,False
1249,1314,1314,A,3,False,False
1250,1315,1315,B,7,False,False
1251,1316,1316,B,29,False,False
1252,1317,1317,A,9,False,False
1253,1318,1318,B,87,True,True
1254,1319,1319,A,45,True,False
1255,1320,1320,A,6,False,False
1256,1321,1321,A,5,False,False
1257,1322,1322,B,25,True,False
1258,1323,1323,B,75,True,True
1259,1324,1324,B,22,True,True
1260,1325,1325,A,3,False,False
1261,1326,1326,B,1,False,False
1262,1327,1327,A,7,False,False
1263,1328,1328,B,30,False,True
1264,1329,1329,A,186,True,True
1265,1330,1330,B,3,False,False
1266,1331,1331,A,53,True,False
1267,1332,1332,A,3,True,False
1268,1333,1333,B,3,False,False
1269,1334,1334,B,29,False,False
1270,1335,1335,A,2,True,False
1271,1336,1336,A,15,True,False
1272,1337,1337,B,134,True,True
1273,1338,1338,A,2,False,False
1274,1339,1339,A,16,False,False
1275,1340,1340,A,347,True,True
1276,1341,1341,B,29,False,False
1277,1342,1342,B,12,False,False
1278,1343,1343,B,95,True,False
1279,1344,1344,B,76,False,True
1280,1345,1345,B,22,True,True
1281,1346,1346,B,6,False,False
1282,1347,1347,B,7,False,False
1283,1348,1348,B,18,True,True
1284,1349,1349,A,11,False,False
1285,1350,1350,B,71,True,False
1286,1351,1351,A,8,False,False
1287,1352,1352,B,12,True,True
1288,1353,1353,A,22,False,False
1289,1354,1354,A,6,False,False
1290,1356,1356,A,211,True,False
1291,1357,1357,B,3,False,False
1292,1358,1358,A,10,False,False
1293,1359,1359,A,137,False,True
1294,1361,1361,B,1,False,False
1295,1362,1362,B,1,False,False
1296,1363,1363,B,30,True,False
1297,1364,1364,B,49,False,False
1298,1365,1365,B,50,True,False
1299,1367,1367,B,42,False,True
1300,1368,1368,A,4,False,False
1301,1369,1369,A,14,False,False
1302,1370,1370,A,60,True,False
1303,1371,1371,B,5,False,False
1304,1372,1372,A,3,False,False
1305,1373,1373,B,30,True,False
1306,1374,1374,B,35,True,True
1307,1375,1375,B,3,False,False
1308,1376,1376,B,116,True,True
1309,1377,1377,A,503,True,False
1310,1378,1378,B,70,False,False
1311,1379,1379,B,45,True,True
1312,1380,1380,B,74,True,False
1313,1381,1381,B,60,False,True
1314,1382,1382,B,169,True,True
1315,1383,1383,A,6,False,False
1316,1384,1384,B,42,False,False
1317,1385,1385,A,35,False,True
1318,1386,1386,B,43,True,False
1319,1387,1387,B,11,False,False
1320,1388,1388,B,185,True,False
1321,1389,1389,B,2,False,False
1322,1390,1390,B,21,False,False
1323,1391,1391,B,10,False,False
1324,1392,1392,B,15,True,False
1325,1393,1393,B,34,True,False
1326,1394,1394,A,27,True,False
1327,1395,1395,A,222,True,True
1328,1398,1398,B,20,True,False
1329,1399,1399,B,32,True,True
1330,1400,1400,A,13,False,False
1331,1401,1401,A,20,True,False
1332,1402,1402,A,3,False,False
1333,1403,1403,B,11,False,False
1334,1404,1404,B,12,False,False
1335,1405,1405,A,25,False,False
1336,1406,1406,A,31,True,False
1337,1408,1408,B,62,True,False
1338,1409,1409,B,12,False,False
1339,1410,1410,A,3,False,False
1340,1411,1411,B,3,False,False
1341,1412,1412,B,7,False,False
1342,1413,1413,B,3,False,False
1343,1414,1414,B,3,False,False
1344,1415,1415,A,22,False,False
1345,1416,1416,B,118,True,False
1346,1417,1417,B,24,True,False
1347,1418,1418,B,4,False,False
1348,1419,1419,A,19,True,False
1349,1420,1420,B,16,False,False
1350,1421,1421,B,18,True,False
1351,1422,1422,A,28,True,False
1352,1423,1423,B,117,True,True
1353,1424,1424,A,7,True,False
1354,1425,1425,B,37,True,False
1355,1426,1426,B,20,True,False
1356,1427,1427,A,1,False,False
1357,1428,1428,B,4,False,False
1358,1429,1429,A,9,True,False
1359,1430,1430,A,23,True,False
1360,1431,1431,A,1,False,False
1361,1432,1432,B,87,True,False
1362,1433,1433,B,103,True,True
1363,1434,1434,B,29,False,False
1364,1435,1435,A,5,False,False
1365,1436,1436,B,28,False,False
1366,1437,1437,B,25,True,False
1367,1438,1438,A,16,False,False
1368,1439,1439,A,212,True,True
1369,1440,1440,A,12,False,True
1370,1441,1441,B,31,True,False
1371,1442,1442,A,5,True,False
1372,1443,1443,A,762,True,True
1373,1444,1444,A,12,False,False
1374,1445,1445,A,23,True,False
1375,1446,1446,B,49,False,True
1376,1447,1447,B,16,False,False
1377,1448,1448,A,10,False,False
1378,1449,1449,B,3,False,False
1379,1450,1450,A,3,False,False
1380,1451,1451,B,1,False,False
1381,1452,1452,A,1,False,False
1382,1453,1453,B,32,True,False
1383,1454,1454,B,3,False,False
1384,1455,1455,A,24,True,True
1385,1456,1456,A,62,True,False
1386,1457,1457,B,16,True,False
1387,1458,1458,B,313,True,True
1388,1459,1459,B,21,False,False
1389,1460,1460,A,42,True,False
1390,1461,1461,A,2,False,False
1391,1462,1462,B,16,True,False
1392,1463,1463,B,57,True,True
1393,1464,1464,B,8,False,False
1394,1465,1465,B,33,True,False
1395,1466,1466,B,1,False,False
1396,1467,1467,A,43,True,False
1397,1469,1469,B,294,True,False
1398,1470,1470,A,4,False,False
1399,1472,1472,A,16,True,False
1400,1473,1473,A,37,False,False
1401,1474,1474,A,5,False,False
1402,1475,1475,A,2,False,False
1403,1476,1476,B,17,True,False
1404,1477,1477,B,41,True,False
1405,1478,1478,B,3,False,False
1406,1479,1479,A,2,False,False
1407,1480,1480,A,6,False,False
1408,1481,1481,A,12,False,False
1409,1482,1482,B,141,True,False
1410,1483,1483,A,15,False,False
1411,1484,1484,B,5,False,False
1412,1485,1485,A,3,False,False
1413,1486,1486,A,44,False,False
1414,1487,1487,A,4,False,False
1415,1488,1488,A,58,True,False
1416,1489,1489,A,384,True,True
1417,1490,1490,A,41,True,False
1418,1492,1492,A,32,True,False
1419,1493,1493,B,21,True,False
1420,1494,1494,B,4,False,False
1421,1495,1495,B,12,True,False
1422,1496,1496,B,2,False,False
1423,1497,1497,B,9,True,False
1424,1498,1498,A,8,False,True
1425,1499,1499,A,16,False,False
1426,1500,1500,A,253,True,True
1427,1501,1501,A,9,True,False
1428,1502,1502,A,35,True,True
1429,1503,1503,A,2,False,False
1430,1504,1504,B,13,False,False
1431,1506,1506,A,14,False,False
1432,1507,1507,B,32,True,False
1433,1508,1508,B,93,True,True
1434,1509,1509,B,4,False,False
1435,1510,1510,B,109,True,True
1436,1511,1511,A,53,False,True
1437,1512,1512,B,79,True,False
1438,1514,1514,B,12,False,False
1439,1515,1515,B,331,True,True
1440,1516,1516,A,9,False,False
1441,1517,1517,A,12,True,False
1442,1518,1518,B,114,True,False
1443,1519,1519,A,2,False,False
1444,1520,1520,B,30,True,False
1445,1521,1521,B,1,False,False
1446,1522,1522,A,144,True,False
1447,1524,1524,A,64,True,False
1448,1525,1525,B,59,True,False
1449,1526,1526,A,6,True,False
1450,1527,1527,B,1,False,False
1451,1528,1528,B,10,False,False
1452,1529,1529,B,15,False,False
1453,1530,1530,B,1,False,False
1454,1531,1531,B,15,False,False
1455,1532,1532,A,409,True,True
1456,1533,1533,A,45,True,False
1457,1534,1534,B,19,False,False
1458,1535,1535,B,8,True,False
1459,1536,1536,A,6,False,False
1460,1537,1537,B,56,False,False
1461,1538,1538,B,28,True,False
1462,1539,1539,A,6,False,False
1463,1540,1540,A,4,False,False
1464,1542,1542,A,75,False,True
1465,1543,1543,B,22,True,True
1466,1544,1544,A,3,False,False
1467,1545,1545,B,5,False,False
1468,1546,1546,B,6,False,False
1469,1547,1547,B,14,False,False
1470,1548,1548,B,83,True,False
1471,1549,1549,A,5,False,True
1472,1550,1550,A,32,True,True
1473,1551,1551,B,31,False,False
1474,1552,1552,B,1,False,False
1475,1553,1553,B,1,False,False
1476,1554,1554,A,343,False,True
1477,1555,1555,A,3,False,False
1478,1556,1556,B,37,True,False
1479,1558,1558,B,10,False,False
1480,1559,1559,A,62,True,True
1481,1560,1560,A,8,False,False
1482,1561,1561,B,18,False,False
1483,1562,1562,B,16,False,False
1484,1563,1563,A,21,True,False
1485,1564,1564,A,75,True,False
1486,1565,1565,A,168,False,True
1487,1566,1566,B,5,False,False
1488,1567,1567,B,6,False,False
1489,1568,1568,A,2,False,False
1490,1569,1569,A,327,True,False
1491,1570,1570,A,39,True,False
1492,1571,1571,B,3,False,False
1493,1572,1572,A,4,True,False
1494,1573,1573,A,14,False,False
1495,1574,1574,B,133,True,True
1496,1575,1575,B,3,False,False
1497,1576,1576,A,379,True,True
